,18-Dec-2025
The Nifty witnessed an intraday movement of about 176.05 points.The closing index was 0.01 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 87865.32
, Traded Quantity (in Lakhs), 43797.69
, Number of Trades, 29913405
, Total Market Capitalisation (Rs. Crores), 46350554.12

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,NIITLTD,EQ,        86.34,                 14937446.08,173084
,NIITMTS,EQ,       401.85,                 14130745.05,34920
,NIKITA,ST,       144.55,                  1064460.00,7200
,NILAINFRA,EQ,         9.48,                  1582287.36,167315
,NILASPACES,BE,        15.59,                  2790262.42,179126
,NILKAMAL,EQ,      1403.00,                  5541027.70,3923
,NINSYS,EQ,       408.05,                  1541514.20,3816
,NIPPOBATRY,EQ,       401.85,                   592750.05,1468
,NIRAJ,EQ,        34.69,                  8212481.30,233153
,NIRAJISPAT,EQ,       206.45,                    45866.65,224
,NIRMAN,SM,        67.90,                  6829380.00,97800
,NITCO,EQ,        90.29,                 10170645.78,112206
,NITINSPIN,EQ,       321.55,                 11210733.15,35177
,NITIRAJ,EQ,       184.11,                   317515.63,1721
,NIVABUPA,EQ,        74.62,                 41443176.68,552979
,NKIND,EQ,        67.00,                   112638.30,1682
,NLCINDIA,EQ,       237.59,                166916449.14,703240
,NMDC,EQ,        76.51,                680154567.46,8848338
,NMSTEEL,SM,        30.30,                   145360.00,4800
,NOCIL,EQ,       155.01,                 37114567.94,241219
,NOIDATOLL,EQ,         4.18,                   314024.17,74463
,NORBTEAEXP,BE,        70.00,                   218255.74,3122
,NORTHARC,EQ,       245.80,                109757228.35,450407
,NOVAAGRI,EQ,        38.04,                  3787126.14,99270
,NPBET,EQ,       291.57,                    52363.94,179
,NPST,EQ,      1400.00,                  9214565.70,6534
,NRAIL,EQ,       474.30,                   897122.50,1880
,NRBBEARING,EQ,       280.30,                 23547354.45,83825
,NRL,EQ,        57.30,                   692887.80,12081
,NRVANDANA,ST,        63.40,                  2181300.00,36000
,NSIL,EQ,      6499.00,                 20817710.50,3199
,NSLNISP,EQ,        39.68,                 78465336.71,1982418
,NTPCGREEN,EQ,        90.06,                180734341.12,2014278
,NUCLEUS,EQ,       910.45,                 14861600.20,16305
,NURECA,EQ,       281.85,                  4132562.20,14663
,NUVAMA,EQ,      7301.50,               2452308862.00,333491
,NUVOCO,EQ,       353.20,                 28669997.40,81176
,NV20,EQ,       153.79,                   946693.69,6156
,NV20BEES,EQ,       154.35,                  3065852.76,19880
,NV20IETF,EQ,        15.02,                  3643358.87,242503
,NXST,RR,       160.40,                 23944132.21,148447
,NYKAA,EQ,       244.10,               1270759981.35,5218701
,OAL,EQ,       300.10,                  2987157.40,9992
,OBCL,EQ,        55.10,                   413038.44,7502
,OBEROIRLTY,EQ,      1658.20,                849534978.00,516729
,OBSCP,SM,       300.75,                  8715260.00,28800
,OCCLLTD,EQ,        92.59,                   899939.69,9710
,ODIGMA,BE,        31.09,                   548956.16,17819
,OFSS,EQ,      7662.50,                914373155.00,119072
,OIL,EQ,       399.85,                977971752.30,2446502
,OILCOUNTUB,EQ,        61.10,                  1338470.00,21967
,OILIETF,EQ,        11.99,                 11343299.77,945896
,OLAELEC,EQ,        31.26,               5896428351.63,185451086
,OLECTRA,EQ,      1134.00,                355689248.60,311771
,OLIL,SM,       318.70,                  3665640.00,11600
,OMAXAUTO,EQ,       100.11,                  5651328.73,56337
,OMAXE,EQ,        64.09,                  7192529.63,111768
,OMFREIGHT,EQ,        90.63,                  4154426.01,46339
,OMINFRAL,EQ,        97.33,                  4324155.97,44423
,OMKARCHEM,BZ,         5.80,                    18398.26,3269
,ONDOOR,SM,       121.05,                   255720.00,2100
,ONELIFECAP,BE,        15.54,                   176629.98,11396
,ONEPOINT,EQ,        52.25,                 19717319.12,376737
,ONESOURCE,EQ,      1634.40,                147581923.20,90979
,ONMOBILE,EQ,        59.17,                 14343137.06,239634
,ONWARDTEC,EQ,       262.50,                  7237616.65,27246
,ONYX,SM,        33.95,                   199900.00,6000
,OPTIEMUS,EQ,       505.00,                 49085408.55,96048
,OPTIVALUE,SM,        70.00,                  2023280.00,28800
,ORBTEXP,EQ,       187.59,                  1365407.74,7165
,ORCHASP,EQ,         2.84,                   547041.07,196932
,ORCHPHARMA,EQ,       786.00,                 27098777.10,34351
,ORIANA,SM,      2108.05,                 88238917.50,41850
,ORICONENT,BE,        60.19,                  7540870.88,125138
,ORIENTALTL,EQ,         8.39,                  1066669.66,127924
,ORIENTBELL,EQ,       264.20,                   478795.50,1815
,ORIENTCEM,EQ,       160.69,                 42373387.20,262444
,ORIENTCER,EQ,        40.35,                  2097636.70,51453
,ORIENTELEC,EQ,       178.92,                 11227722.40,62924
,ORIENTHOT,EQ,        99.25,                 26943458.69,270213
,ORIENTLTD,EQ,        76.42,                   116153.79,1510
,ORIENTPPR,EQ,        22.51,                  2793952.68,124478
,ORIENTTECH,EQ,       324.85,                 55968268.85,171620
,ORISSAMINE,EQ,      4668.50,                 15561209.10,3331
,ORKLAINDIA,EQ,       598.60,                 80740137.20,135330
,ORTINGLOBE,BE,        13.32,                    51493.88,3853
,OSELDEVICE,ST,       546.75,                 41797400.00,79600
,OSIAHYPER,EQ,        16.85,                 26724932.11,1608238
,OSWALAGRO,EQ,        58.20,                  3069223.97,52290
,OSWALGREEN,EQ,        32.62,                 10491078.09,322014
,OSWALPUMPS,EQ,       530.05,                217017154.35,406451
,OSWALSEEDS,EQ,        14.71,                  2686963.28,183354
,OWAIS,SM,       273.40,                 10351895.00,37800
,PACEDIGITK,EQ,       197.29,                 72722520.81,371000
,PAGEIND,EQ,     35695.00,                841498090.00,23512
,PAISALO,EQ,        36.49,                 79157913.30,2173523
,PAKKA,EQ,        99.17,                 14193233.24,143133
,PALASHSECU,EQ,       107.99,                   176932.58,1674
,PALREDTEC,EQ,        38.07,                   205165.46,5345
,PANACEABIO,EQ,       345.70,                 20763928.35,59146
,PANACHE,BE,       345.70,                  4835018.45,14123
,PANAMAPET,EQ,       274.05,                 11543774.30,42370
,PANSARI,BE,       301.55,                   115355.70,386
,PAR,EQ,       105.11,                  5363845.40,52137
,PARACABLES,EQ,        34.67,                 12206569.82,349976
,PARADEEP,EQ,       152.65,                507517443.10,3308533
,PARAGMILK,EQ,       303.10,                112663613.80,372401
,PARAGON,SM,        41.00,                   698400.00,16800
,PARAS,EQ,       617.95,                313488192.70,501460
,PARASPETRO,EQ,         1.91,                    99708.25,51693
,PARKHOSPS,EQ,       155.36,               1685461216.41,11462623
,PARKHOTELS,EQ,       136.07,                 35657666.35,266604
,PARSVNATH,EQ,        11.54,                  6567656.92,574127
,PARTH,SM,       209.00,                   579020.00,2800
,PARTYCRUS,SM,        91.60,                  1894000.00,21000
,PASHUPATI,EQ,       816.75,                  1128260.05,1395
,PASUPTAC,EQ,        52.03,                  5777347.00,110058
,PATANJALI,EQ,       550.30,               2360457006.70,4286293
,PATELENG,EQ,        31.44,                439501225.05,14142043
,PATELRMART,EQ,       204.60,                 12800715.80,62610
,PATILAUTOM,SM,       189.45,                 10251630.00,52800
,PATINTLOG,EQ,        13.56,                   520131.73,38241
,PAUSHAKLTD,EQ,       590.55,                  1578451.70,2671
,PAVNAIND,EQ,        25.55,                  1818394.30,70444
,PAYTM,EQ,      1286.10,               2941170314.00,2296680
,PCBL,EQ,       309.70,                117470822.75,379444
,PCCL,SM,       199.35,                  3934140.00,19600
,PCJEWELLER,EQ,         9.92,                256201956.16,25846972
,PDMJEPAPER,EQ,        94.56,                  6652569.05,69908
,PDSL,EQ,       346.10,                 16863587.45,48787
,PEARLPOLY,EQ,        20.93,                   556103.48,26231
,PELATRO,SM,       363.00,                  6291135.00,17700
,PENIND,EQ,       191.56,                 65212216.93,338998
,PENINLAND,EQ,        25.20,                  2840176.75,111843
,PENTAGON,ST,        73.25,                    73250.00,1000
,PERSISTENT,EQ,      6318.50,               1054729934.50,167343
,PETRONET,EQ,       268.80,                267164104.35,995166
,PFIZER,EQ,      5100.70,                 75027298.40,14743
,PFOCUS,EQ,       218.42,               2588477275.11,11991262
,PFS,EQ,        32.41,                  8543887.82,262997
,PGEL,EQ,       566.35,                602692052.10,1065670
,PGHH,EQ,     12991.00,                 30604422.00,2367
,PGHL,EQ,      5650.00,                 13922002.50,2464
,PGIL,EQ,      1633.40,                 62678822.20,38422
,PGINVIT,IV,        92.73,                 94873284.59,1021076
,PHANTOMFX,SM,       229.55,                  4120485.00,17700
,PHARMABEES,EQ,        23.09,                 81209871.91,3523833
,PHOENIXLTD,EQ,      1798.00,                697124471.70,388564
,PHOGLOBAL,SM,        18.25,                   609200.00,34000
,PICCADIL,EQ,       543.35,                 29497315.90,54489
,PIGL,EQ,       126.29,                  5513650.10,43009
,PIIND,EQ,      3213.80,                579633679.10,181121
,PILANIINVS,EQ,      5156.50,                 17890127.00,3453
,PILITA,EQ,        10.32,                   287820.92,27676
,PINELABS,EQ,       223.90,                114139215.26,510187
,PIONEEREMB,EQ,        27.65,                   242463.68,8704
,PIRAMALFIN,EQ,      1537.20,                173229388.80,113748
,PITTIENG,EQ,       786.45,                 16107220.75,20396
,PIXTRANS,EQ,      1448.90,                 10801436.90,7443
,PKTEA,EQ,       895.55,                  5811342.80,6337
,PLASTIBLEN,EQ,       162.36,                   605497.23,3742
,PLATIND,EQ,       246.05,                  8005260.65,32441
,PLAZACABLE,EQ,        39.59,                  1447513.97,36422
,PNBGILTS,EQ,        78.29,                  9091602.15,115883
,PNBHOUSING,EQ,       896.15,                709599330.30,793126
,PNC,EQ,        28.21,                    50981.30,1777
,PNCINFRA,EQ,       247.65,                 36575185.47,148236
,PNGJL,EQ,       594.70,                 47391394.40,79659
,POCL,EQ,      1283.20,                133183293.30,104740
,PODDARMENT,EQ,       269.60,                   351648.90,1308
,POKARNA,EQ,       835.55,                 29381761.90,34964
,POLICYBZR,EQ,      1834.40,               2948986055.10,1625989
,POLYCAB,EQ,      7099.00,               1376075822.50,194054
,POLYMED,EQ,      1796.80,                150479558.20,83262
,POLYPLEX,EQ,       793.05,                 93592408.90,116952
,POLYSIL,ST,       287.90,                 36421750.00,126500
,PONNIERODE,EQ,       276.75,                  1830890.55,6632
,POONAWALLA,EQ,       444.00,                361247272.35,820421
,POSITRON,SM,       208.45,                  1635030.00,7800
,POWERINDIA,EQ,     18160.00,               2907081710.00,157768
,POWERMECH,EQ,      2278.10,                105444864.30,46508
,PPAP,EQ,       213.19,                  1466185.20,6836
,PPL,EQ,       238.08,                 16640263.99,69471
,PPLPHARMA,EQ,       166.52,                440666773.38,2649342
,PPSL,SM,         9.75,                    57900.00,6000
,PRABHA,EQ,       183.81,                  1547953.35,8481
,PRAENG,BE,        26.48,                  1162808.99,43624
,PRAJIND,EQ,       339.25,                882899525.85,2626972
,PRAKASH,EQ,       126.85,                106975198.78,834646
,PRAKASHSTL,EQ,         3.99,                   566481.39,141277
,PRAMARA,SM,       347.50,                 17690875.00,51000
,PRATHAM,SM,       149.75,                   478600.00,3200
,PRAXIS,EQ,         9.39,                   509114.67,54244
,PRECAM,EQ,       148.69,                 22057875.05,147935
,PRECISION,SM,        12.40,                  1328300.00,106000
,PRECOT,EQ,       438.20,                   130117.65,300
,PRECWIRE,EQ,       225.65,                 49181291.35,217498
,PREMEXPLN,EQ,       473.40,                 64959915.20,137425
,PREMIER,BE,         2.86,                    95966.21,33577
,PREMIERENE,EQ,       894.70,                592355833.85,659584
,PREMIERPOL,EQ,        39.84,                  3141265.10,77244
,PREMIUM,SM,        34.80,                   626100.00,18000
,PRESSTONIC,SM,        57.00,                   603680.00,10400
,PRESTIGE,EQ,      1600.20,                361349021.20,225620
,PRICOLLTD,EQ,       670.50,                511613541.75,774450
,PRIMECAB,SM,        80.30,                  6594000.00,80000
,PRIMESECU,EQ,       287.50,                  3406243.95,11877
,PRIMO,EQ,        23.00,                  2354736.15,102528
,PRINCEPIPE,EQ,       246.65,                 22342635.65,90890
,PRITI,EQ,        56.92,                   682564.04,12006
,PRITIKA,SM,        71.30,                  1990700.00,28000
,PRITIKAUTO,EQ,        13.01,                  3825392.57,290842
,PRIVISCL,EQ,      3027.50,                119422177.60,39472
,PRIZOR,SM,       287.90,                  9448460.00,33600
,PRLIND,SM,        77.00,                   614050.00,8000
,PROFX,SM,        60.00,                  2778400.00,46400
,PROLIFE,SM,        78.50,                    77250.00,1000
,PROSTARM,EQ,       172.65,                 62099564.52,358594
,PROTEAN,EQ,       771.65,                 92534736.50,119719
,PROZONER,BE,        51.68,                   637679.52,12339
,PRSMJOHNSN,EQ,       125.02,                 27902371.06,220862
,PRUDENT,EQ,      2692.10,                498559372.70,187367
,PRUDMOULI,EQ,        21.62,                   375752.48,17164
,PSB,EQ,        26.79,                 26199129.42,979504
,PSFL,SM,        29.15,                   411800.00,14000
,PSPPROJECT,EQ,       850.25,                 15198623.30,17880
,PSUBANK,EQ,       829.11,                  5756920.73,6941
,PSUBANKADD,EQ,        83.60,                  1447570.45,17307
,PSUBNKBEES,EQ,        92.53,                199713001.00,2157773
,PSUBNKIETF,EQ,        83.99,                  7696629.91,91550
,PTC,EQ,       157.74,                116587290.19,734349
,PTCIL,EQ,     16911.00,                742834893.00,44454
,PTL,EQ,        39.03,                  1677796.30,43020
,PULZ,SM,        32.65,                   128300.00,4000
,PUNJABCHEM,EQ,      1216.60,                  8018901.90,6557
,PURPLEUTED,ST,       439.00,                  1583787.50,3750
,PURVA,EQ,       235.72,                 10728467.62,45419
