,16-Dec-2025
The Nifty witnessed an intraday movement of about 146.4 points.The closing index was 0.64 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 83984.54
, Traded Quantity (in Lakhs), 39374.81
, Number of Trades, 28265852
, Total Market Capitalisation (Rs. Crores), 46532655.59

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,RAJRATAN,EQ,       462.70,                 34759439.85,75008
,RAJRILTD,BE,        22.63,                   216014.93,9560
,RAJSREESUG,EQ,        36.51,                  3719948.37,101179
,RAJTV,EQ,        39.23,                   359518.21,9037
,RALLIS,EQ,       269.90,                335927078.25,1242103
,RAMANEWS,EQ,        31.01,                   735362.67,23626
,RAMAPHO,EQ,       154.71,                 39112164.12,246374
,RAMASTEEL,EQ,        10.01,                 78266844.81,7779020
,RAMCOCEM,EQ,      1049.90,                409128889.20,389878
,RAMCOIND,EQ,       311.20,                  6015545.00,19242
,RAMCOSYS,EQ,       612.00,                 68195212.45,109851
,RAMKY,EQ,       554.40,                  8356586.05,15102
,RAMRAT,EQ,       614.90,                  4462414.20,7259
,RANASUG,EQ,        13.20,                  1475744.87,111528
,RANEHOLDIN,EQ,      1329.60,                  6393764.80,4760
,RAPIDFLEET,SM,       194.25,                   116550.00,600
,RAPPID,SM,       305.50,                   720450.00,2400
,RATEGAIN,EQ,       663.55,                 67011310.35,100987
,RATNAMANI,EQ,      2331.00,                 45486471.00,19353
,RATNAVEER,EQ,       162.09,                123031571.67,767455
,RAYMOND,EQ,       444.50,                140682934.40,315462
,RAYMONDLSL,EQ,      1071.00,                135057057.70,125786
,RAYMONDREL,EQ,       475.80,                 62331256.35,130979
,RBA,EQ,        63.98,                353380900.18,5454410
,RBLBANK,EQ,       300.70,               1474471697.75,4912232
,RBMINFRA,SM,       414.75,                  1581210.00,3800
,RBS,SM,       102.00,                  1158800.00,11200
,RBZJEWEL,EQ,       140.09,                  4223937.69,30211
,RCF,EQ,       142.05,                506111027.27,3525902
,RCOM,BE,         1.19,                  3485671.58,2918759
,READYMIX,SM,       122.00,                   981100.00,8000
,REDINGTON,EQ,       271.30,                300717689.65,1098994
,REDTAPE,EQ,       125.36,                 12906654.04,103078
,REFEX,EQ,       305.70,               7590888799.05,24590389
,REFRACTORY,SM,        55.10,                   915750.00,17000
,REGAAL,EQ,        73.66,                 46424179.98,632126
,REGENCERAM,EQ,        45.64,                    30015.17,654
,RELAXO,EQ,       401.00,                 21449509.40,53280
,RELCHEMQ,EQ,       133.35,                  1021133.29,7563
,RELIABLE,BE,       150.39,                  3073904.72,20537
,RELIGARE,EQ,       228.16,                 69598737.08,302783
,RELINFRA,BE,       149.65,                152090804.94,1023616
,RELTD,EQ,       158.60,                 17857623.45,112580
,REMSONSIND,EQ,       116.62,                  8400908.84,72340
,REMUS,SM,       733.95,                  1941510.00,2600
,RENUKA,EQ,        26.40,                 64695603.66,2433564
,REPCOHOME,EQ,       392.95,                 77807148.15,197523
,REPL,EQ,       120.78,                   965968.00,7967
,REPRO,EQ,       458.95,                  1065924.70,2305
,RESPONIND,EQ,       195.33,                  2291062.08,11757
,RETAIL,EQ,        25.21,                    47031.42,1851
,REXPRO,SM,        47.10,                  2146500.00,46000
,RGL,EQ,       128.48,                 33189282.49,257620
,RHETAN,EQ,        24.64,                 12207207.78,495858
,RHFL,BZ,         3.06,                  1708787.90,562214
,RHIM,EQ,       438.70,                 52112427.80,118377
,RHL,EQ,       201.83,                  4596696.69,22982
,RICHA,ST,        66.60,                   266300.00,4000
,RICOAUTO,EQ,       122.76,               1536856028.31,12586320
,RIIL,EQ,       817.65,                 25415050.30,31111
,RILINFRA,SM,        35.55,                   342080.00,9600
,RISHABH,EQ,       394.85,                  4524366.55,11418
,RITCO,EQ,       282.50,                  5396718.10,19114
,RITES,EQ,       225.14,                 45985206.77,203465
,RITEZONE,SM,        21.00,                   100960.00,4800
,RKDL,EQ,        23.80,                   281748.23,11765
,RKEC,EQ,        54.21,                   567618.83,10502
,RKFORGE,EQ,       514.95,                 79477267.75,154160
,RKSWAMY,EQ,       113.20,                  2682084.61,23639
,RMDRIP,EQ,        79.53,                 49411010.06,621480
,RML,EQ,       737.85,                  4312395.75,5818
,RNBDENIMS,EQ,       120.02,                  1844788.60,15350
,RNFI,SM,       333.00,                  4774890.00,14400
,RNPL,ST,       148.75,                  1599180.00,10800
,ROCKINGDCE,SM,       201.00,                    50250.00,250
,ROHLTD,EQ,       380.35,                  9303663.45,24461
,ROLEXRINGS,EQ,       132.14,                169298259.85,1281580
,ROLLT,EQ,         1.40,                   526562.61,379329
,ROLTA,BZ,         1.67,                    68399.05,40889
,ROML,EQ,        49.94,                   191305.49,3823
,ROSSARI,EQ,       574.55,                 14733918.30,25562
,ROSSELLIND,EQ,        50.77,                  2712458.20,52802
,ROSSTECH,EQ,       655.80,                 48022338.70,72699
,ROTO,EQ,        62.28,                 19914038.04,315203
,ROUTE,EQ,       695.55,                209306961.85,299388
,ROXHITECH,SM,        44.55,                   920240.00,20800
,ROYALARC,SM,       155.00,                   186000.00,1200
,RPEL,EQ,       961.70,                 31539889.50,32913
,RPGLIFE,EQ,      2321.70,                  6391536.10,2719
,RPOWER,EQ,        34.61,               1372605113.22,39451200
,RPPINFRA,EQ,       100.56,                  7199971.45,71379
,RPPL,EQ,        16.82,                  1068071.30,63773
,RPSGVENT,EQ,       759.95,                 21734389.20,28812
,RPTECH,EQ,       349.30,                 34966372.80,100349
,RRKABEL,EQ,      1440.00,                136018309.60,93879
,RSSOFTWARE,EQ,        58.71,                  3853963.10,65154
,RSWM,EQ,       150.76,                   725185.04,4805
,RSYSTEMS,EQ,       416.90,                 38347205.20,92128
,RTNINDIA,EQ,        40.54,                 32347474.15,796586
,RTNPOWER,EQ,         9.46,                 66936759.16,7033471
,RUBFILA,EQ,        73.60,                  1016290.27,13640
,RUBICON,EQ,       641.85,                 70965534.25,111114
,RUBYMILLS,EQ,       223.11,                  1470077.60,6558
,RUCHINFRA,EQ,         6.78,                   398392.68,58135
,RUCHIRA,EQ,       119.19,                  5259507.25,44072
,RULKA,SM,       108.10,                   157305.00,1500
,RUPA,EQ,       162.56,                 12280689.03,75638
,RUSHIL,EQ,        23.62,                  3416589.90,146113
,RUSTOMJEE,EQ,       533.65,                  6606702.45,12445
,RVHL,BE,        57.21,                  1773125.83,31185
,RVNL,EQ,       309.40,                445991175.15,1438292
,RVTH,EQ,       710.75,                   422051.60,592
,S&SPOWER,EQ,       313.72,                  5428654.12,17433
,SAAKSHI,ST,       179.00,                  2967060.00,16200
,SAATVIKGL,EQ,       385.00,                 76403693.30,202316
,SABEVENTS,BE,         8.10,                    33582.60,4146
,SABTNL,BE,      1695.40,                277761323.40,164091
,SACHEEROME,ST,       399.65,                  6006420.00,15000
,SADBHAV,EQ,        10.28,                  1872263.29,183412
,SADBHIN,EQ,         3.62,                   170618.95,47346
,SADHAV,SM,       100.00,                  2135070.00,21600
,SADHNANIQ,EQ,         7.36,                 11782540.17,1607738
,SAFARI,EQ,      2261.00,                 38406622.40,16964
,SAFEENTP,SM,       269.00,                  4302925.00,16000
,SAGARDEEP,EQ,        26.00,                    61904.25,2374
,SAGCEM,EQ,       212.33,                  7436524.17,34763
,SAGILITY,EQ,        50.41,                662359312.59,13128844
,SAHAJSOLAR,SM,       157.75,                  1016820.00,6400
,SAHANA,SM,       988.90,                  4544756.25,4625
,SAHASRA,SM,       275.95,                  3985720.00,14400
,SAHYADRI,EQ,       256.45,                   246091.90,969
,SAIFL,SM,        13.30,                  1141400.00,88000
,SAIL,EQ,       129.68,               1665912566.80,12843983
,SAILIFE,EQ,       899.30,                191541212.50,213203
,SAJHOTELS,SM,        63.00,                   497000.00,8000
,SAKAR,EQ,       415.05,                 11412593.65,27208
,SAKHTISUG,EQ,        19.12,                   691036.54,35938
,SAKSOFT,EQ,       198.90,                 84048970.16,424827
,SAKUMA,EQ,         2.20,                  1884504.09,856827
,SALASAR,EQ,         9.02,                 31230208.15,3445970
,SALONA,EQ,       275.95,                 13884037.00,46760
,SALSTEEL,BE,        38.33,                  7515801.69,198666
,SALZERELEC,EQ,       691.15,                 19837618.05,28522
,SAMAY,ST,        42.80,                   682600.00,16000
,SAMBHAAV,BE,         9.95,                  1496543.15,148594
,SAMBHV,EQ,        94.60,                 24106787.55,253736
,SAMHI,EQ,       177.89,                106652247.21,597412
,SAMMAANCAP,EQ,       146.89,               1145027612.17,7762087
,SAMPANN,EQ,        31.99,                   855044.31,27023
,SANATHAN,EQ,       448.75,                  4117060.60,9224
,SANCO,BZ,         1.85,                     6557.65,3585
,SANDESH,EQ,      1081.50,                  1176053.40,1090
,SANDHAR,EQ,       551.70,                 42966096.85,77551
,SANDUMA,EQ,       205.86,                308247276.98,1488470
,SANGAMIND,EQ,       440.65,                  8414041.55,18981
,SANGANI,SM,        59.20,                   346350.00,6000
,SANGHIIND,EQ,        63.04,                  6110941.59,96888
,SANGHVIMOV,EQ,       315.25,                 41201195.10,131562
,SANGINITA,EQ,         9.91,                   173916.34,17760
,SANOFI,EQ,      4169.60,                 60915586.80,14567
,SANOFICONR,EQ,      4577.60,                 19009667.00,4177
,SANSERA,EQ,      1705.70,                225727220.30,132696
,SANSTAR,EQ,        90.80,                  9637476.33,105833
,SANWARIA,BZ,         0.27,                   132232.11,486538
,SAPPHIRE,EQ,       229.61,                 59010127.35,256769
,SARDAEN,EQ,       507.40,                188791005.70,368586
,SAREGAMA,EQ,       379.35,                183985796.20,485348
,SARLAPOLY,EQ,        84.69,                  5134184.56,60342
,SARTELE,SM,       225.15,                 17024575.00,75000
,SARVESHWAR,EQ,         4.23,                 31504722.19,7465114
,SASKEN,EQ,      1211.00,                 36716441.50,30185
,SASTASUNDR,EQ,       302.40,                   654558.55,2157
,SATECH,SM,        56.30,                  9496000.00,170000
,SATIA,EQ,        66.48,                  3504265.13,52737
,SATIN,EQ,       141.19,                 12375476.48,87342
,SATIPOLY,SM,        60.95,                   517550.00,8500
,SATKARTAR,SM,       155.10,                  2238600.00,14400
,SATTVAENGG,SM,        64.00,                   102400.00,1600
,SAURASHCEM,EQ,        83.92,                  5384043.48,63416
,SAWALIYA,SM,       294.80,                 65181600.00,222000
,SBC,EQ,        28.48,                285330530.12,10037035
,SBCL,EQ,       449.15,                 33991318.15,76518
,SBFC,EQ,       105.01,                615146103.35,5843228
,SBGLP,EQ,        35.94,                  4211739.40,118168
,SBIBPB,EQ,        47.74,                  1156136.98,24153
,SBICARD,EQ,       847.70,                680751235.70,799118
,SBIETFCON,EQ,       125.64,                   499189.86,3973
,SBIETFIT,EQ,       417.36,                  2147417.77,5149
,SBIETFPB,EQ,       289.70,                  4611587.89,15905
,SBIETFQLTY,EQ,       229.32,                   232819.28,1014
,SBILIQETF,EQ,      1018.56,                104846520.49,102934
,SBINEQWETF,EQ,        33.10,                   684021.04,20599
,SBISILVER,EQ,       189.42,                736944003.61,3904808
,SCHAEFFLER,EQ,      3839.30,                124643550.50,32368
,SCHAND,EQ,       166.16,                  5449689.64,32915
,SCHNEIDER,EQ,       708.60,                 75716341.95,106639
,SCI,EQ,       216.50,                329700326.91,1508195
,SCILAL,EQ,        46.71,                 10751534.42,230799
,SCL01825,N6,      1001.00,                   100100.00,100
,SCLZC26B,AY,      1213.65,                    12136.50,10
,SCLZC26C,NB,      1211.21,                     4844.84,4
,SCML,ST,       144.10,                  2954650.00,20000
,SCODATUBES,EQ,       156.69,                 48810275.80,309572
,SCPL,EQ,       300.14,                 10720263.53,36259
,SDBL,EQ,       107.12,                 40418860.82,376138
,SDL26BEES,EQ,       134.85,                 81374125.42,602546
,SDREAMS,SM,        88.95,                   355900.00,4000
,SEAMECLTD,EQ,       977.60,                 30068334.60,29958
,SECMARK,EQ,       122.63,                   341859.94,2806
,SECURKLOUD,BE,        23.33,                   682621.38,29057
,SEITINVIT,IV,       118.00,                  2950000.00,25000
,SEJALLTD,BE,       844.95,                  1706526.65,2026
,SEL,SM,       220.00,                    44000.00,200
,SELECTIPO,EQ,        45.95,                   964072.44,20918
,SELMC,EQ,        32.63,                   277590.72,8562
,SEMAC,EQ,       310.60,                  1452818.90,4489
,SENCO,EQ,       318.05,                166446132.95,526249
,SENORES,EQ,       821.10,                187361625.55,229291
,SENSEXADD,EQ,        86.80,                    45040.14,519
,SENSEXETF,EQ,        86.86,                   741394.04,8531
,SENSEXIETF,EQ,       967.52,                  2653267.08,2741
,SEPC,EQ,        10.67,               1071689702.95,100171851
,SEQUENT,EQ,       210.68,                106486564.97,507420
,SERVICE,SM,        42.75,                   511300.00,12000
,SERVOTECH,EQ,        79.04,                 45363932.09,571629
,SESHAPAPER,EQ,       242.61,                  1456384.60,5977
,SETCO,EQ,        14.90,                   343904.31,22937
,SETF10GILT,EQ,       258.21,                  2097531.54,8120
,SETFGOLD,EQ,       112.89,               1274498809.55,11284157
,SETFNIF50,EQ,       276.56,                158039410.24,570784
,SETFNIFBK,EQ,       604.70,                  5956981.28,9833
,SETFNN50,EQ,       727.26,                 13915946.00,19115
,SETUINFRA,BZ,         0.50,                     6766.59,13446
,SFL,EQ,       566.15,                 68928689.30,120530
,SFML,SM,        31.55,                   251360.00,8000
,SGBAPR28I,GB,     13599.68,                  1500112.50,110
,SGBAUG27,GB,     14541.66,                  1542635.68,110
,SGBAUG28V,GB,     13580.69,                 14502043.62,1067
,SGBAUG29V,GB,     13874.42,                  5005442.39,362
,SGBAUG30,GB,     14444.22,                  3414080.62,238
,SGBD29VIII,GB,     13779.39,                  1666938.66,122
,SGBDC27VII,GB,     13650.81,                  1415009.87,104
,SGBDE30III,GB,     14165.24,                  3279781.17,232
,SGBDE31III,GB,     14247.40,                 33964459.82,2386
,SGBDEC2513,GB,     13320.00,                    79850.00,6
,SGBDEC26,GB,     14350.00,                    99850.00,7
,SGBFEB27,GB,     13804.10,                   179421.83,13
,SGBFEB28IX,GB,     13599.18,                   149590.98,11
,SGBFEB29XI,GB,     13769.99,                   302939.78,22
,SGBFEB32IV,GB,     14778.67,                 13929021.57,943
,SGBJ28VIII,GB,     13535.01,                    54169.92,4
,SGBJAN26,GB,     13550.01,                   326200.20,24
,SGBJAN27,GB,     13900.00,                   194599.95,14
,SGBJAN29IX,GB,     13690.54,                  2747317.22,201
,SGBJAN29X,GB,     13585.63,                  1239201.90,91
,SGBJAN30IX,GB,     14184.90,                   864314.91,61
,SGBJU29III,GB,     13670.07,                  2147710.88,157
,SGBJUL28IV,GB,     13553.16,                  7230470.05,533
,SGBJUL29IV,GB,     13650.00,                  3980533.63,292
,SGBJUN27,GB,     14094.48,                   126361.21,9
,SGBJUN28,GB,     13546.18,                  3277602.24,242
,SGBJUN29II,GB,     13639.22,                  5153724.75,378
,SGBJUN30,GB,     13958.18,                  6192400.36,446
,SGBJUN31I,GB,     14263.36,                  7187919.18,504
,SGBMAR28X,GB,     13559.00,                  1015438.83,75
,SGBMAR30X,GB,     14000.00,                  1087005.34,78
,SGBMAR31IV,GB,     14177.36,                  3269333.42,231
,SGBMAY26,GB,     14375.98,                   169751.96,12
,SGBMAY28,GB,     13539.47,                  5926294.38,438
,SGBMAY29I,GB,     13642.83,                  6242179.97,456
,SGBMR29XII,GB,     13608.87,                  3333112.07,245
,SGBN28VIII,GB,     13642.72,                  1063587.37,78
,SGBNOV26,GB,     13801.09,                    82551.09,6
,SGBNV29VII,GB,     13740.00,                  2596916.55,190
,SGBOC28VII,GB,     13574.79,                  1832979.66,135
,SGBOCT26,GB,     14500.00,                   117800.00,8
,SGBOCT27,GB,     13800.00,                   415102.05,30
,SGBOCT27VI,GB,     13879.97,                  1423369.29,103
,SGBSEP27,GB,     13999.99,                   690549.71,50
,SGBSEP28VI,GB,     13572.45,                  1939630.23,143
,SGBSEP29VI,GB,     13710.00,                  2752806.84,201
,SGBSEP31II,GB,     14240.97,                 10510213.82,739
,SGFIN,EQ,       391.40,                 13195751.30,33519
,SGIL,EQ,       526.30,                 24833371.85,46412
,SGL,EQ,        12.54,                   109214.88,8668
,SGLTL,EQ,       153.37,                 22440826.51,145578
,SGMART,EQ,       337.90,                 20573572.55,61027
,SHAH,EQ,         4.77,                 31665134.13,6697471
,SHAHALLOYS,EQ,        68.40,                  1146224.44,16512
,SHAILY,EQ,      2355.60,                429090186.00,182123
,SHAKTIPUMP,EQ,       780.45,              21375215939.45,27321531
,SHALBY,EQ,       193.18,                 33669303.99,172859
,SHALPAINTS,EQ,        57.39,                  7345642.35,126174
,SHANKARA,EQ,       110.86,                  6495377.57,58444
,SHANTI,EQ,         9.30,                   218902.72,23510
,SHANTIGEAR,EQ,       472.70,                  6900105.05,14621
,SHANTIGOLD,EQ,       193.91,                 18598369.69,95616
,SHARDACROP,EQ,       935.00,                318700629.00,338762
,SHARDAMOTR,EQ,       934.15,                 35567738.00,37933
,SHAREINDIA,EQ,       179.87,                108394406.59,601475
,SHARIABEES,EQ,       511.01,                  1779225.24,3479
,SHEEL,SM,        73.20,                   893600.00,12000
,SHEETAL,SM,       149.20,                  2538650.00,17000
,SHEKHAWATI,EQ,        19.60,                   291743.66,14812
,SHEMAROO,EQ,       105.77,                   889275.44,8344
,SHERA,SM,       121.00,                  1456550.00,12000
,SHETHJI,SM,       107.60,                   972500.00,9000
,SHIGAN,SM,        49.00,                   148875.00,3000
,SHILCTECH,EQ,      4040.20,                 27422350.10,6790
,SHILPAMED,EQ,       325.10,                 91555642.05,283644
,SHIVALIK,EQ,       374.00,                  2828027.00,7536
,SHIVAMAUTO,EQ,        27.16,                   769889.65,28507
,SHIVAMILLS,EQ,        60.63,                   129160.88,2150
,SHIVASHRIT,SM,       123.10,                 14538700.00,116000
,SHIVATEX,EQ,       181.44,                   247771.59,1369
,SHIVAUM,EQ,       282.00,                     7333.10,26
,SHK,EQ,       167.01,                 42582725.19,255121
,SHKSIL,SM,        55.00,                  1540000.00,28000
,SHOPERSTOP,EQ,       442.95,                 11172155.60,25283
,SHRADHA,EQ,        38.98,                   154846.02,3954
,SHREDIGCEM,EQ,        90.22,                 38026134.92,421722
,SHREEJISPG,EQ,       330.85,                 81529529.25,243958
,SHREEKARNI,SM,       484.10,                  1017075.00,2100
,SHREEOSFM,SM,        81.50,                  3212400.00,40000
,SHREEPUSHK,EQ,       379.85,                  6077208.80,16090
,SHREERAMA,EQ,        61.57,                 40318115.80,636615
,SHREMINVIT,IV,       102.00,                  5100000.00,50000
,SHRENIK,EQ,         0.51,                   728469.20,1415746
,SHREYANIND,EQ,       175.28,                   894915.81,5076
,SHRIAHIMSA,ST,       239.90,                  3907800.00,16200
,SHRIKANHA,ST,        71.75,                   114800.00,1600
,SHRINGARMS,EQ,       199.74,                245506575.69,1219356
,SHRIPISTON,EQ,      3092.50,                291090722.30,93050
,SHRIRAMPPS,EQ,        83.81,                 13666572.70,162575
,SHRITECH,SM,        60.05,                   480400.00,8000
,SHUBHLAXMI,ST,        36.95,                  1878150.00,52000
,SHUBHSHREE,SM,       366.00,                   438930.00,1200
,SHYAMCENT,BE,         6.21,                   646665.64,103592
,SHYAMMETL,EQ,       807.10,                386750388.20,481349
,SHYAMTEL,EQ,        12.66,                    53481.66,4316
,SICALLOG,BE,        91.49,                   386530.70,4213
,SIDDHICOTS,SM,        30.35,                  2702280.00,90000
,SIDDHIKA,SM,       220.00,                  1319600.00,6000
,SIGACHI,EQ,        34.42,                132312773.38,3797700
,SIGIND,EQ,        55.86,                  1635949.93,29756
,SIGMA,BE,        51.28,                  1608101.40,31240
,SIGNATURE,EQ,      1121.10,                247136004.40,220187
,SIGNORIA,SM,        93.05,                   186100.00,2000
,SIGNPOST,EQ,       220.72,                  5947366.62,26870
,SIKKO,BE,         5.26,                  4242179.30,838288
,SIL,EQ,        16.26,                   280601.08,17282
,SILGO,EQ,        74.67,                 19632464.36,263088
,SILINV,EQ,       519.45,                   562054.30,1079
,SILKY,SM,       144.00,                  3596800.00,27200
,SILLYMONKS,BE,        23.79,                    94478.95,4014
,SILVER,EQ,       192.74,                420207727.21,2192169
,SILVER1,EQ,       187.83,                329120623.04,1760125
,SILVER360,EQ,       189.10,                  8059614.46,42730
,SILVERADD,EQ,       186.03,                 62604720.50,337653
,SILVERAG,EQ,       188.55,                118412357.17,629553
,SILVERBEES,EQ,       184.69,               8334115618.19,45316096
,SILVERBND,EQ,       194.88,                   926140.53,4753
,SILVERCASE,EQ,        19.57,                253845760.95,13049589
,SILVERETF,EQ,       186.92,                582626414.83,3138754
,SILVERIETF,EQ,       192.85,               1429026931.23,7440011
,SILVERTUC,EQ,       878.40,                205536795.10,239440
,SIMBHALS,BZ,         9.50,                    93490.50,10042
,SIMPLEXINF,EQ,       264.60,                  5596400.70,21042
,SINCLAIR,EQ,        83.21,                  4102796.00,49339
,SINDHUTRAD,EQ,        21.61,                 17294678.75,788502
,SINTERCOM,EQ,       109.39,                 14784663.54,129303
,SIRCA,EQ,       481.50,                176532465.15,363779
,SIS,EQ,       330.15,                 13077597.10,39507
,SITINET,BZ,         0.40,                   186968.40,467421
,SIYSIL,EQ,       639.85,                 20063731.95,31223
,SJLOGISTIC,SM,       354.75,                  2671262.50,7500
,SJS,EQ,      1657.60,                153782306.00,91476
,SJVN,EQ,        72.54,                179093099.39,2475151
,SKFINDIA,EQ,      1791.20,                110432579.10,61550
,SKFINDUS,BE,      2482.20,                 89387027.20,36055
,SKIPPER,EQ,       438.45,                 45939378.20,104712
,SKMEGGPROD,EQ,       431.20,                 27095613.20,62453
,SKP,SM,       171.50,                   518500.00,3000
,SKYGOLD,EQ,       324.25,                 81945862.10,252961
,SLONE,SM,       264.95,                   730180.00,2800
,SMALL250,EQ,        16.34,                  2329054.37,142313
,SMALLCAP,EQ,        43.66,                 53138638.65,1215877
,SMARTEN,SM,        66.50,                  1126140.00,16800
,SMARTLINK,EQ,       132.49,                   168596.10,1273
,SMARTWORKS,EQ,       472.25,                 25603301.05,53969
,SMCGLOBAL,EQ,        88.30,                235179663.76,2658296
,SML100CASE,EQ,         9.74,                  5908868.16,605545
,SMLMAH,EQ,      3671.10,                121032447.20,32668
,SMLT,EQ,        96.70,                  2319349.10,23864
,SMSPHARMA,EQ,       316.15,                 70604555.30,222109
,SNEHAA,SM,        70.00,                  1204150.00,17000
,SNOWMAN,EQ,        40.63,                  6487058.69,159299
,SNXT30BEES,EQ,        39.65,                   326099.39,8245
,SOBHA,EQ,      1468.00,                234406142.60,161682
,SOFTTECH,EQ,       327.65,                   883749.10,2702
,SOLARA,EQ,       586.00,                 21146633.55,36031
,SOLARWORLD,EQ,       280.25,                 13589229.25,48388
,SOLEX,EQ,      1470.30,                 18838292.00,12782
,SOMANYCERA,EQ,       415.60,                  2661994.25,6373
,SOMATEX,BE,       104.81,                   920507.95,8768
,SOMICONVEY,EQ,       128.34,                  2035805.96,15937
,SONACOMS,EQ,       484.95,                191428672.30,394684
,SONAMAC,SM,        47.05,                   188150.00,4000
,SONAMLTD,EQ,        41.46,                  3720756.91,88073
,SONATSOFTW,EQ,       344.55,                212474848.70,616427
,SONUINFRA,SM,        85.00,                   127500.00,1500
,SOTL,EQ,       365.90,                  2726130.00,7396
,SOUTHBANK,EQ,        39.18,                505259466.24,12818811
,SOUTHWEST,BE,       189.32,                  8024222.71,42199
,SPAL,EQ,       724.80,                129266054.15,178071
,SPANDANA,EQ,       274.85,                 83399445.20,304905
,SPARC,EQ,       132.85,                124983189.05,935625
,SPCENET,BE,         6.49,                 10870599.59,1648628
,SPCL,SM,        77.75,                  2622510.00,33600
,SPEB,ST,        57.65,                  1024200.00,18000
,SPECIALITY,EQ,       116.40,                  9845916.22,83351
,SPECTRUM,EQ,      1162.10,                  2022322.50,1723
,SPECTSTM,SM,        85.10,                  1107120.00,13600
,SPENCERS,EQ,        41.24,                  1787916.17,43140
,SPIC,EQ,        81.14,                 69339495.62,841048
,SPLIL,EQ,        37.05,                   129379.44,3476
,SPLPETRO,EQ,       643.70,                 20137816.90,31359
,SPMLINFRA,EQ,       181.26,                 21424944.26,117895
,SPORTKING,EQ,        88.38,                  4385362.09,49845
,SPPPOLY,SM,        16.00,                    32000.00,2000
,SPRL,ST,       150.05,                   360120.00,2400
,SPUNWEB,SM,       140.00,                  1901220.00,13200
,SRD,EQ,        61.05,                   648268.03,10653
,SREEL,EQ,       218.45,                  1406931.92,6425
,SRF,EQ,      3015.70,               1636374151.80,542238
,SRGHFL,EQ,       264.20,                   647349.15,2474
,SRHHYPOLTD,EQ,       532.70,                 24525132.05,45846
,SRM,EQ,       565.05,                 25778079.00,45482
,SRPL,BZ,         0.67,                   152840.42,229974
,SSDL,EQ,        79.08,                  1084740.18,13635
,SSEGL,SM,       471.25,                 18989380.00,40200
,SSFL,SM,       133.60,                   610525.00,4500
,SSFLPP,E1,       139.80,                   878141.75,6302
,SSWL,EQ,       192.63,                 42174777.07,218262
,STALLION,BE,       205.71,                 18733803.99,91069
,STANLEY,EQ,       218.27,                 18514621.89,84069
,STAR,EQ,       873.20,                162470409.15,185293
,STARCEMENT,EQ,       218.68,                 25376064.24,115782
,STARHEALTH,EQ,       461.45,                305144350.70,659325
,STARPAPER,EQ,       160.98,                   248893.20,1544
,STARTECK,EQ,       271.20,                  2588311.85,9471
,STCINDIA,EQ,       118.53,                  1877247.20,15716
,STEELCAS,EQ,       208.88,                  5780569.89,27654
,STEELCITY,EQ,        93.65,                   626328.70,6642
,STEELXIND,EQ,         8.05,                  4682854.27,580302
,STEL,EQ,       552.05,                  6730832.40,12224
,STERTOOLS,EQ,       270.45,                  5337091.65,19723
,STLNETWORK,EQ,        22.78,                 12731721.76,555367
,STLTECH,EQ,        96.77,                 68222481.15,703584
,STOVEKRAFT,EQ,       592.35,                 22313877.25,37417
,STUDDS,EQ,       551.25,                 81498508.00,147268
,STUDIOLSD,SM,        13.85,                   333400.00,24000
,STYL,EQ,       285.55,                 22935348.85,79929
,STYLAMIND,EQ,      2207.20,                 86899538.40,39233
,STYLEBAAZA,EQ,       276.15,                 17111484.25,62175
,STYRENIX,EQ,      2041.30,                 40158210.90,19756
,SUBAHOTELS,SM,       153.20,                  2196420.00,14400
,SUBEXLTD,EQ,        11.93,                  7813625.63,655192
,SUBROS,EQ,       849.10,                 25289232.50,29624
,SUDARSCHEM,EQ,       961.60,                 45427485.70,46849
,SUDEEPPHRM,EQ,       664.65,                139363146.00,210462
,SUKHJITS,EQ,       144.88,                  1683280.57,11481
,SULA,EQ,       213.53,                 47721556.71,222978
,SUMEETINDS,BE,        29.54,                  1674003.39,56471
,SUMICHEM,EQ,       455.85,                117445824.85,257619
,SUMIT,EQ,        69.15,                   746784.74,10746
,SUMMITSEC,EQ,      1969.40,                  3451856.60,1739
,SUNCLAY,EQ,      1227.60,                  6800795.40,5522
,SUNDARAM,EQ,         1.76,                   282568.80,159933
,SUNDARMFIN,EQ,      4765.60,                111102482.30,23319
,SUNDRMBRAK,EQ,       668.45,                   256635.00,382
,SUNDRMFAST,EQ,       939.90,                 38920460.25,41337
,SUNDROP,EQ,       709.75,                  2695410.25,3802
,SUNFLAG,EQ,       257.25,                 14477646.30,56022
,SUNLITE,ST,       284.20,                  7839540.00,27600
,SUNTECH,SM,        44.10,                  1418000.00,32000
,SUNTECK,EQ,       399.25,                 18910685.00,47355
,SUNTV,EQ,       557.25,                117863916.45,209262
,SUPERHOUSE,EQ,       146.13,                   485680.94,3320
,SUPERSPIN,EQ,         8.02,                  1016113.75,126320
,SUPRAJIT,EQ,       460.30,                 41403466.60,91209
,SUPREME,EQ,        78.63,                  1862572.52,23564
,SUPREMEENG,BZ,         1.30,                   123984.08,94278
,SUPREMEIND,EQ,      3405.80,               3056104667.70,902022
,SUPREMEINF,BZ,        89.96,                  4632349.51,51435
,SUPREMEPWR,SM,       202.85,                  6246525.00,31000
