,17-Dec-2025
The Nifty witnessed an intraday movement of about 158.8 points.The closing index was 0.16 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 85179.75
, Traded Quantity (in Lakhs), 40759.53
, Number of Trades, 28077055
, Total Market Capitalisation (Rs. Crores), 46381903.84

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,FRESHARA,SM,       144.75,                 76791510.00,510000
,FROG,SM,       160.15,                   842300.00,5200
,FSL,EQ,       338.55,                 84333567.05,248121
,FUSION,EQ,       152.02,                 26322531.92,172155
,FWSTC,ST,       236.90,                151487310.00,691200
,GABRIEL,EQ,       958.30,                130583140.70,136208
,GAEL,EQ,       116.12,                 34712388.97,299714
,GAJANAND,SM,        10.20,                    30600.00,3000
,GALAPREC,EQ,       746.20,                  9481537.80,12654
,GALAXYSURF,EQ,      1986.60,                 28066199.80,14108
,GALLANTT,EQ,       516.90,                719994191.50,1358033
,GANDHAR,EQ,       142.52,                 90607394.25,632519
,GANDHITUBE,EQ,       752.00,                  2754006.25,3610
,GANECOS,EQ,       915.25,                 80382779.25,87330
,GANESHBE,EQ,        78.62,                  1819308.74,23093
,GANESHCP,EQ,       233.70,                  7563313.35,32212
,GANESHHOU,EQ,       803.10,                 27037736.30,33562
,GANESHIN,SM,       224.35,                 38731520.00,172800
,GANGAFORGE,EQ,         3.62,                 19966686.38,5688405
,GANGESSECU,EQ,       137.90,                  1088558.36,7724
,GARFIBRES,EQ,       678.35,                 76728512.70,114336
,GARUDA,EQ,       200.09,                 94791916.83,471211
,GATECH,EQ,         0.53,                  2978505.92,5564796
,GATECHDVR,EQ,         0.48,                   407258.31,830674
,GATEWAY,EQ,        59.45,                 29701679.03,496115
,GAYAHWS,BE,         3.12,                   586991.10,186633
,GCHOTELS,SM,       156.50,                   940800.00,6000
,GCSL,BE,       359.30,                  3838777.75,10645
,GEECEE,EQ,       341.25,                   872655.45,2568
,GEEKAYWIRE,EQ,        31.76,                  1574220.80,49335
,GEMAROMA,EQ,       146.48,                 38755463.91,264571
,GENCON,EQ,        44.85,                 19252553.64,418171
,GENESYS,EQ,       413.65,                 27449002.40,65929
,GENSOL,BZ,        27.43,                  1348554.91,48497
,GENUSPAPER,EQ,        13.49,                   328882.22,24397
,GENUSPOWER,EQ,       299.15,                 62896306.85,209093
,GEOJITFSL,EQ,        81.04,                805039614.67,9914554
,GESHIP,EQ,      1112.00,                221434956.90,199388
,GFLLIMITED,EQ,        57.31,                  2331328.68,40540
,GGBL,SM,       318.55,                  8175795.00,25500
,GHCL,EQ,       571.70,                 38630686.25,67849
,GHCLTEXTIL,EQ,        73.63,                 11385719.51,154205
,GICHSGFIN,EQ,       170.62,                 21773116.84,127900
,GICL,SM,        47.85,                 22990350.00,480000
,GICRE,EQ,       368.20,                103895012.15,280231
,GILLANDERS,EQ,       103.42,                   534130.76,5201
,GILLETTE,EQ,      7964.50,                132303976.00,16496
,GILT5YBEES,EQ,        63.45,                  3813813.31,60106
,GINNIFILA,EQ,        39.14,                  3167703.95,80792
,GIPCL,EQ,       146.24,                 21831879.38,148507
,GIRIRAJ,SM,       191.50,                   143625.00,750
,GKENERGY,EQ,       160.28,                 78817641.73,480515
,GKWLIMITED,EQ,      1700.30,                   893804.30,525
,GLAND,EQ,      1652.80,                 29860104.90,17996
,GLAXO,EQ,      2582.60,                169665582.30,65795
,GLENMARK,EQ,      1948.40,                554089843.20,283822
,GLOBAL,BE,        90.92,                  2743099.08,30840
,GLOBALE,EQ,        11.89,                  1804233.06,144608
,GLOBALPET,SM,       122.00,                   932250.00,7500
,GLOBALVECT,EQ,       196.25,                  3975828.53,19998
,GLOBE,EQ,         2.44,                   757773.59,306998
,GLOBECIVIL,EQ,        59.28,                 13058432.45,220459
,GLOBUSSPR,EQ,       964.50,                 49824925.10,51618
,GLOSTERLTD,EQ,       641.65,                   847937.65,1316
,GLOTTIS,EQ,        58.32,                 13505761.96,229817
,GMBREW,EQ,       966.10,                 60986319.60,62898
,GMDCLTD,EQ,       502.85,               1395538460.00,2745250
,GML,SM,        20.75,                   379700.00,18000
,GMMPFAUDLR,EQ,      1049.90,                 80441919.20,76866
,GMRAIRPORT,EQ,       100.95,               1175775685.19,11526107
,GMRP&UI,EQ,       114.34,                137242593.74,1194520
,GNA,EQ,       308.55,                  3698109.80,12040
,GNFC,EQ,       490.05,                 40478692.45,82566
,GOACARBON,EQ,       407.25,                  3016022.30,7347
,GOCLCORP,EQ,       297.00,                 21310554.60,71195
,GOCOLORS,EQ,       457.05,                 22875541.15,49782
,GODAVARIB,EQ,       272.48,                 65290010.67,238824
,GODFRYPHLP,EQ,      2802.80,                323897928.50,114697
,GODIGIT,EQ,       347.55,                 31069720.85,89582
,GODREJAGRO,EQ,       573.20,                 53771510.90,93738
,GODREJIND,EQ,      1012.70,                 35940412.70,35534
,GODREJPROP,EQ,      2014.90,                576029555.80,285130
,GOKEX,EQ,       810.85,                106502751.60,130157
,GOKUL,EQ,        39.90,                   956752.13,24018
,GOKULAGRO,EQ,       190.64,                 97071819.07,510050
,GOLD1,EQ,       110.80,                295030582.14,2660527
,GOLD360,EQ,       129.35,                106377594.45,818527
,GOLDADD,EQ,       129.04,                 66632180.99,516676
,GOLDBEES,EQ,       109.99,               5343975040.16,48571973
,GOLDBND,EQ,       134.35,                   803298.91,6016
,GOLDCASE,EQ,        20.87,                174353434.69,8341155
,GOLDENTOBC,BZ,        32.90,                    23279.78,722
,GOLDETF,EQ,       129.01,                213010524.25,1649955
,GOLDIAM,EQ,       366.50,                 52773891.85,142847
,GOLDIETF,EQ,       113.87,               1296202610.38,11383005
,GOLDSHARE,EQ,       111.80,                131985255.90,1181073
,GOLDTECH,EQ,        52.10,                   808748.98,15484
,GOODLUCK,EQ,      1051.20,                 50349584.50,47466
,GOPAL,EQ,       311.65,                 15331429.65,49060
,GOYALALUM,EQ,         6.86,                   497729.86,72236
,GOYALSALT,SM,       158.00,                   285600.00,1800
,GPECO,SM,       440.60,                  7189940.00,16400
,GPIL,EQ,       238.00,                238249980.74,997346
,GPPL,EQ,       190.88,                222336538.90,1163848
,GPTHEALTH,EQ,       139.66,                  9745273.88,69649
,GPTINFRA,EQ,       104.45,                 10219164.64,97869
,GRANULES,EQ,       579.70,               1020723219.70,1776798
,GRAPHISAD,SM,        44.65,                  6896760.00,157200
,GRAPHITE,EQ,       532.80,                 91955022.65,172387
,GRAVITA,EQ,      1835.50,                219189042.30,119275
,GRCL,SM,       380.00,                   193750.00,500
,GREAVESCOT,EQ,       177.75,                124801779.38,697179
,GREENCHEF,SM,        55.05,                   177080.00,3200
,GREENLAM,EQ,       255.70,                  3652626.85,14355
,GREENLEAF,SM,       166.20,                  2194850.00,13000
,GREENPANEL,EQ,       233.11,                 22260721.22,95786
,GREENPLY,EQ,       263.35,                 47192255.30,177089
,GREENPOWER,EQ,        12.09,                 33441353.85,2783110
,GRETEX,SM,       188.70,                  9691950.00,52500
,GRINDWELL,EQ,      1558.40,                 14461576.10,9279
,GRINFRA,EQ,      1041.80,                  9455891.40,9086
,GRMOVER,EQ,       470.25,                424586180.65,920211
,GROBTEA,EQ,      1004.90,                    21064.40,21
,GROWW,EQ,       142.92,               1685991241.20,11779051
,GROWWCAPM,EQ,         9.55,                  2113752.54,220491
,GROWWDEFNC,EQ,        73.84,                 12121649.04,163743
,GROWWEV,EQ,        30.71,                  7708280.50,250602
,GROWWGOLD,EQ,       129.59,                 68923007.66,529365
,GROWWLIQID,EQ,       107.06,                 29938550.08,279621
,GROWWLOVOL,EQ,        10.67,                   132467.27,12397
,GROWWMC150,EQ,       218.33,                   251279.36,1148
,GROWWMOM50,EQ,        10.48,                  2071739.98,197202
,GROWWN200,EQ,        11.58,                   717755.40,61856
,GROWWNET,EQ,        10.27,                  3110527.48,301182
,GROWWNIFTY,EQ,        10.35,                  2587297.40,249317
,GROWWNXT50,EQ,        67.86,                   883790.21,12901
,GROWWPOWER,EQ,         9.68,                 16437390.04,1694464
,GROWWRAIL,EQ,        32.66,                  8545300.84,261644
,GROWWRLTY,EQ,         9.73,                   732221.58,75089
,GROWWSC250,EQ,         9.36,                  1402493.25,149481
,GROWWSLVR,EQ,       196.80,                128083744.07,651715
,GRPLTD,EQ,      1738.40,                  1864039.40,1075
,GRSE,EQ,      2235.00,               2307945294.60,1019581
,GRWRHITECH,EQ,      3548.10,                169043048.70,47376
,GSEC10IETF,EQ,       259.10,                     4139.96,16
,GSEC10YEAR,EQ,        29.58,                     6211.34,210
,GSEC5IETF,EQ,        63.72,                  1627267.51,25571
,GSFC,EQ,       171.46,                 92482756.54,538158
,GSLSU,BE,       111.27,                  1872242.96,16556
,GSMFOILS,SM,       199.15,                  4612175.00,23000
,GSPL,EQ,       280.50,                128709219.05,457186
,GSS,EQ,        16.05,                  6357627.03,386527
,GSTL,ST,        14.60,                   520850.00,36000
,GTECJAINX,EQ,        24.51,                   927570.40,38716
,GTL,EQ,         8.09,                   699139.11,85804
,GTLINFRA,EQ,         1.25,                 16688038.30,13306391
,GTPL,EQ,       102.26,                  1490453.89,14564
,GUFICBIO,EQ,       348.60,                  8308821.35,23852
,GUJALKALI,EQ,       505.65,                  7708176.50,15321
,GUJAPOLLO,EQ,       421.20,                  6189488.20,14673
,GUJGASLTD,EQ,       385.60,                161438994.25,415271
,GUJRAFFIA,BE,        52.38,                    49551.48,946
,GUJTHEM,EQ,       389.45,                 12245578.35,31542
,GULFOILLUB,EQ,      1198.80,                 37280270.90,31093
,GULFPETRO,EQ,        36.50,                   966428.00,26726
,GULPOLY,EQ,       133.75,                  3937086.65,29418
,GURUNANAK,SM,        37.00,                  1124560.00,30400
,GVKPIL,BE,         3.09,                  1437860.31,461914
,GVPIL,EQ,       306.85,                 29609061.65,95879
,GVPTECH,EQ,         8.76,                  1143797.12,130759
,GVPTECHPP,E1,         4.57,                        9.16,2
,GVT&D,EQ,      2970.30,                709096330.10,238779
,HALEOSLABS,BE,      1297.20,                  2068644.30,1593
,HAPPSTMNDS,EQ,       483.80,                 87088586.80,179110
,HAPPYFORGE,EQ,      1085.60,                 29970716.40,28019
,HARDWYN,EQ,        16.70,                 13261803.66,790362
,HARIOMPIPE,EQ,       348.00,                 26050486.25,74544
,HARRMALAYA,EQ,       162.80,                  1444207.09,8867
,HARSHA,EQ,       375.00,                  8338968.45,22279
,HATHWAY,EQ,        12.42,                 18895485.88,1518814
,HATSUN,EQ,       985.90,                 17982944.80,18115
,HAVISHA,EQ,         1.88,                    23395.47,12337
,HBLENGINE,EQ,       762.80,               2195441942.15,2850547
,HBSL,BE,        74.19,                   270796.94,3627
,HCC,EQ,        17.30,               1104327790.05,61365050
,HCC-RE1,BE,         3.98,                161535181.70,37054111
,HCG,EQ,       707.50,                 41398628.10,57971
,HCL-INSYS,EQ,        13.64,                  1617495.24,117786
,HDBFS,EQ,       759.65,                397491496.75,521534
,HDFCAMC,EQ,      2541.20,               1280830973.00,501390
,HDFCBSE500,EQ,        37.63,                   846919.01,22476
,HDFCGOLD,EQ,       113.45,                846183476.55,7457893
,HDFCGROWTH,EQ,       128.44,                   526700.72,4103
,HDFCLIQUID,EQ,      1040.45,                  8368484.93,8043
,HDFCLOWVOL,EQ,        21.35,                   525239.19,24442
,HDFCMID150,EQ,        22.11,                  3247848.61,146756
,HDFCMOMENT,EQ,        31.23,                  1856158.06,59365
,HDFCNEXT50,EQ,        69.33,                  3032167.81,43642
,HDFCNIF100,EQ,        27.04,                   611764.55,22567
,HDFCNIFBAN,EQ,        60.48,                  6607973.72,109393
,HDFCNIFIT,EQ,        40.34,                  1201683.29,29834
,HDFCNIFTY,EQ,       288.90,                 17012859.58,58886
,HDFCPSUBK,EQ,        83.92,                  3521951.48,42100
,HDFCPVTBAN,EQ,        28.77,                   987946.28,34274
,HDFCQUAL,EQ,        59.80,                   455146.62,7609
,HDFCSENSEX,EQ,        95.03,                  2205187.92,23139
,HDFCSILVER,EQ,       192.96,               1739785783.08,9039197
,HDFCSML250,EQ,       163.26,                127682879.12,779956
,HDFCVALUE,EQ,       138.44,                   242377.79,1750
,HDIL,BZ,         2.42,                   392200.43,163825
,HEADSUP,EQ,         8.86,                   139905.23,15745
,HEALTHADD,EQ,       147.00,                   165250.15,1126
,HEALTHIETF,EQ,       149.35,                 11667956.74,78151
,HEALTHY,EQ,        14.90,                 27546824.57,1835731
,HECPROJECT,EQ,       123.25,                   610211.41,4928
,HEG,EQ,       526.25,                140622017.15,265847
,HEIDELBERG,EQ,       171.75,                  7178986.40,41861
,HEMIPROP,EQ,       128.66,                 28131664.52,217842
,HERANBA,EQ,       247.10,                 12356174.45,50280
,HERCULES,EQ,       156.19,                  1826431.35,11719
,HERITGFOOD,EQ,       465.25,                 54269043.60,116359
,HEROMOTOCO,EQ,      5817.00,               3141856629.50,538205
,HESTERBIO,EQ,      1599.80,                  6239320.40,3925
,HEUBACHIND,EQ,       472.35,                  6422103.85,13736
,HEXATRADEX,EQ,       160.06,                   799956.61,5018
,HEXT,EQ,       765.05,                210245771.00,275790
,HFCL,EQ,        64.53,                583007779.10,8998191
,HGINFRA,EQ,       751.75,                 62058713.00,82525
,HGM,EQ,        70.35,                   454511.14,6454
,HGS,EQ,       438.35,                  5446759.65,12353
,HIGREEN,SM,       131.65,                  2530760.00,19200
,HIKAL,EQ,       238.30,                 78352113.06,327279
,HILINFRA,EQ,        57.91,                 15196045.98,259240
